rmse	model	kdim	idp	date	sensor
0.440561464069301	GAM_Duchon	5		2022-01-28T08:30:00Z	tair
0.415486512858142	GAM_Gaussian	9		2022-01-28T08:30:00Z	tair
0.415485437299201	Thin_plate_spline	6		2022-01-28T08:30:00Z	tair
0.421405475184898	GAM_Penalized	9		2022-01-28T08:30:00Z	tair
0.512374014296575	Inverse_dist_weighting		3	2022-01-28T08:30:00Z	tair
0.522453428282676	Nearest_neighbor			2022-01-28T08:30:00Z	tair
0.336100691952457	GAM_Duchon	5		2022-01-28T08:45:00Z	tair
0.339966526982619	GAM_Gaussian	7		2022-01-28T08:45:00Z	tair
0.346760143922265	Thin_plate_spline	8		2022-01-28T08:45:00Z	tair
0.323482857745976	GAM_Penalized	5		2022-01-28T08:45:00Z	tair
0.407866661264174	Inverse_dist_weighting		4	2022-01-28T08:45:00Z	tair
0.498555167236113	Nearest_neighbor			2022-01-28T08:45:00Z	tair
0.63478276299288	GAM_Duchon	5		2022-01-28T09:00:00Z	tair
0.596903519835957	GAM_Gaussian	7		2022-01-28T09:00:00Z	tair
0.600707460789803	Thin_plate_spline	5		2022-01-28T09:00:00Z	tair
0.573114878697461	GAM_Penalized	9		2022-01-28T09:00:00Z	tair
0.654919288489292	Inverse_dist_weighting		3	2022-01-28T09:00:00Z	tair
0.696225906798925	Nearest_neighbor			2022-01-28T09:00:00Z	tair
0.629549867431085	GAM_Duchon	6		2022-01-28T09:15:00Z	tair
0.622006594277518	GAM_Gaussian	6		2022-01-28T09:15:00Z	tair
0.619274772416737	Thin_plate_spline	6		2022-01-28T09:15:00Z	tair
0.586346282086428	GAM_Penalized	5		2022-01-28T09:15:00Z	tair
0.711460655425713	Inverse_dist_weighting		3	2022-01-28T09:15:00Z	tair
0.717634044796518	Nearest_neighbor			2022-01-28T09:15:00Z	tair
0.531478348619825	GAM_Duchon	6		2022-01-28T09:30:00Z	tair
0.574600635407117	GAM_Gaussian	5		2022-01-28T09:30:00Z	tair
0.576066595459217	Thin_plate_spline	5		2022-01-28T09:30:00Z	tair
0.544220009223121	GAM_Penalized	5		2022-01-28T09:30:00Z	tair
0.633363293513505	Inverse_dist_weighting		3	2022-01-28T09:30:00Z	tair
0.639307622301255	Nearest_neighbor			2022-01-28T09:30:00Z	tair
0.371749040484704	GAM_Duchon	9		2022-01-28T09:45:00Z	tair
0.373792986310934	GAM_Gaussian	5		2022-01-28T09:45:00Z	tair
0.424694061311682	Thin_plate_spline	6		2022-01-28T09:45:00Z	tair
0.432648586239146	GAM_Penalized	5		2022-01-28T09:45:00Z	tair
0.504254427246596	Inverse_dist_weighting		4	2022-01-28T09:45:00Z	tair
0.55796742575746	Nearest_neighbor			2022-01-28T09:45:00Z	tair
0.450756274906729	GAM_Duchon	6		2022-01-28T10:00:00Z	tair
0.414391585349153	GAM_Gaussian	6		2022-01-28T10:00:00Z	tair
0.425565613736815	Thin_plate_spline	6		2022-01-28T10:00:00Z	tair
0.397231440664982	GAM_Penalized	5		2022-01-28T10:00:00Z	tair
0.559262586813576	Inverse_dist_weighting		3	2022-01-28T10:00:00Z	tair
0.584683012783402	Nearest_neighbor			2022-01-28T10:00:00Z	tair
0.575913350243949	GAM_Duchon	6		2022-01-28T10:15:00Z	tair
0.487909385491593	GAM_Gaussian	5		2022-01-28T10:15:00Z	tair
0.584113251725237	Thin_plate_spline	6		2022-01-28T10:15:00Z	tair
0.713726557183487	GAM_Penalized	6		2022-01-28T10:15:00Z	tair
0.794822385108443	Inverse_dist_weighting		3	2022-01-28T10:15:00Z	tair
0.825486639670403	Nearest_neighbor			2022-01-28T10:15:00Z	tair
0.60604910058343	GAM_Duchon	5		2022-01-28T10:30:00Z	tair
0.398578199523981	GAM_Gaussian	5		2022-01-28T10:30:00Z	tair
0.615098423574431	Thin_plate_spline	7		2022-01-28T10:30:00Z	tair
0.849310362864957	GAM_Penalized	7		2022-01-28T10:30:00Z	tair
0.917463268242875	Inverse_dist_weighting		3	2022-01-28T10:30:00Z	tair
0.946356740481891	Nearest_neighbor			2022-01-28T10:30:00Z	tair
0.619027894061907	GAM_Duchon	5		2022-01-28T10:45:00Z	tair
0.529374928819599	GAM_Gaussian	5		2022-01-28T10:45:00Z	tair
0.674173731348074	Thin_plate_spline	5		2022-01-28T10:45:00Z	tair
0.850221401579701	GAM_Penalized	8		2022-01-28T10:45:00Z	tair
0.936596906635128	Inverse_dist_weighting		3	2022-01-28T10:45:00Z	tair
0.971983111828119	Nearest_neighbor			2022-01-28T10:45:00Z	tair
0.433069391033749	GAM_Duchon	6		2022-01-28T11:00:00Z	tair
0.479037856470029	GAM_Gaussian	5		2022-01-28T11:00:00Z	tair
0.477382541973019	Thin_plate_spline	5		2022-01-28T11:00:00Z	tair
0.734271147268495	GAM_Penalized	5		2022-01-28T11:00:00Z	tair
0.781704220926797	Inverse_dist_weighting		4	2022-01-28T11:00:00Z	tair
0.878005727888514	Nearest_neighbor			2022-01-28T11:00:00Z	tair
0.406242792547994	GAM_Duchon	7		2022-01-28T11:15:00Z	tair
0.270121695051453	GAM_Gaussian	5		2022-01-28T11:15:00Z	tair
0.403902713920858	Thin_plate_spline	8		2022-01-28T11:15:00Z	tair
0.431795645511277	GAM_Penalized	8		2022-01-28T11:15:00Z	tair
0.848555342513924	Inverse_dist_weighting		4	2022-01-28T11:15:00Z	tair
0.927359460729612	Nearest_neighbor			2022-01-28T11:15:00Z	tair
0.574855488549571	GAM_Duchon	6		2022-01-28T11:30:00Z	tair
0.612721546148961	GAM_Gaussian	5		2022-01-28T11:30:00Z	tair
0.613103344503677	Thin_plate_spline	5		2022-01-28T11:30:00Z	tair
0.966437327464235	GAM_Penalized	6		2022-01-28T11:30:00Z	tair
0.900337355426024	Inverse_dist_weighting		4	2022-01-28T11:30:00Z	tair
0.969523717204332	Nearest_neighbor			2022-01-28T11:30:00Z	tair
0.75443820765513	GAM_Duchon	6		2022-01-28T11:45:00Z	tair
0.823893649568632	GAM_Gaussian	7		2022-01-28T11:45:00Z	tair
0.854567973054235	Thin_plate_spline	5		2022-01-28T11:45:00Z	tair
0.88020325847292	GAM_Penalized	6		2022-01-28T11:45:00Z	tair
0.883876430434399	Inverse_dist_weighting		3	2022-01-28T11:45:00Z	tair
0.910175216556545	Nearest_neighbor			2022-01-28T11:45:00Z	tair
0.89248921322895	GAM_Duchon	6		2022-01-28T12:00:00Z	tair
0.997208135122624	GAM_Gaussian	9		2022-01-28T12:00:00Z	tair
0.958094640056265	Thin_plate_spline	5		2022-01-28T12:00:00Z	tair
1.12838675484786	GAM_Penalized	6		2022-01-28T12:00:00Z	tair
0.999297637255298	Inverse_dist_weighting		2	2022-01-28T12:00:00Z	tair
0.999297637255298	Nearest_neighbor			2022-01-28T12:00:00Z	tair
0.6409315969525	GAM_Duchon	8		2022-01-28T12:15:00Z	tair
0.751449369977627	GAM_Gaussian	7		2022-01-28T12:15:00Z	tair
0.763107167375385	Thin_plate_spline	5		2022-01-28T12:15:00Z	tair
0.971850067690335	GAM_Penalized	6		2022-01-28T12:15:00Z	tair
0.850047911423028	Inverse_dist_weighting		2	2022-01-28T12:15:00Z	tair
0.850047911423028	Nearest_neighbor			2022-01-28T12:15:00Z	tair
0.720920249493813	GAM_Duchon	6		2022-01-28T12:30:00Z	tair
0.74306336142963	GAM_Gaussian	7		2022-01-28T12:30:00Z	tair
