rmse	model	kdim	idp	date	sensor
132.705492251909	Thin_plate_spline	7		2022-01-28T14:15:00Z	par
150.027543216776	GAM_Penalized	5		2022-01-28T14:15:00Z	par
144.079313351409	Inverse_dist_weighting		1	2022-01-28T14:15:00Z	par
147.371290478669	Nearest_neighbor			2022-01-28T14:15:00Z	par
148.698787923557	GAM_Duchon	8		2022-01-28T14:30:00Z	par
141.457958476017	GAM_Gaussian	7		2022-01-28T14:30:00Z	par
139.253834453573	Thin_plate_spline	7		2022-01-28T14:30:00Z	par
133.001964843735	GAM_Penalized	8		2022-01-28T14:30:00Z	par
130.677623819779	Inverse_dist_weighting		1	2022-01-28T14:30:00Z	par
140.0186881912	Nearest_neighbor			2022-01-28T14:30:00Z	par
130.027319623899	GAM_Duchon	7		2022-01-28T14:45:00Z	par
117.102568067139	GAM_Gaussian	6		2022-01-28T14:45:00Z	par
141.887067360878	Thin_plate_spline	8		2022-01-28T14:45:00Z	par
129.540852338772	GAM_Penalized	5		2022-01-28T14:45:00Z	par
121.505199550239	Inverse_dist_weighting		1	2022-01-28T14:45:00Z	par
121.857174488595	Nearest_neighbor			2022-01-28T14:45:00Z	par
117.456295976155	GAM_Duchon	7		2022-01-28T15:00:00Z	par
125.43196211182	GAM_Gaussian	9		2022-01-28T15:00:00Z	par
105.334750837516	Thin_plate_spline	9		2022-01-28T15:00:00Z	par
147.558715290769	GAM_Penalized	8		2022-01-28T15:00:00Z	par
111.753564962207	Inverse_dist_weighting		4	2022-01-28T15:00:00Z	par
124.355196978591	Nearest_neighbor			2022-01-28T15:00:00Z	par
69.7890498159439	GAM_Duchon	9		2022-01-28T15:15:00Z	par
98.5159737219199	GAM_Gaussian	8		2022-01-28T15:15:00Z	par
72.2370983755504	Thin_plate_spline	8		2022-01-28T15:15:00Z	par
122.499397820645	GAM_Penalized	8		2022-01-28T15:15:00Z	par
83.6976928485213	Inverse_dist_weighting		6	2022-01-28T15:15:00Z	par
112.777869628352	Nearest_neighbor			2022-01-28T15:15:00Z	par
70.5936239061909	GAM_Duchon	8		2022-01-28T15:30:00Z	par
68.4944713949813	GAM_Gaussian	9		2022-01-28T15:30:00Z	par
69.3748808370193	Thin_plate_spline	6		2022-01-28T15:30:00Z	par
80.1176309470188	GAM_Penalized	8		2022-01-28T15:30:00Z	par
67.5716938614531	Inverse_dist_weighting		6	2022-01-28T15:30:00Z	par
76.6004770071706	Nearest_neighbor			2022-01-28T15:30:00Z	par
39.2478833992715	GAM_Duchon	9		2022-01-28T15:45:00Z	par
46.7461635506234	GAM_Gaussian	8		2022-01-28T15:45:00Z	par
41.995693995241	Thin_plate_spline	8		2022-01-28T15:45:00Z	par
62.9261978873341	GAM_Penalized	9		2022-01-28T15:45:00Z	par
