rmse	model	kdim	idp	date	sensor
0.0559466665655473	Thin_plate_spline	5		2022-01-28T08:15:00Z	vpd
0.0670500857302763	GAM_Penalized	6		2022-01-28T08:15:00Z	vpd
0.060964940416366	Inverse_dist_weighting		2	2022-01-28T08:15:00Z	vpd
0.060964940416366	Nearest_neighbor			2022-01-28T08:15:00Z	vpd
0.0668677856078052	GAM_Duchon	6		2022-01-28T08:30:00Z	vpd
0.0726358755129324	GAM_Gaussian	7		2022-01-28T08:30:00Z	vpd
0.0722735717082536	Thin_plate_spline	5		2022-01-28T08:30:00Z	vpd
0.0751846812407273	GAM_Penalized	6		2022-01-28T08:30:00Z	vpd
0.0769347775067018	Inverse_dist_weighting		3	2022-01-28T08:30:00Z	vpd
0.0783678240021211	Nearest_neighbor			2022-01-28T08:30:00Z	vpd
0.0542602665170082	GAM_Duchon	5		2022-01-28T08:45:00Z	vpd
0.0331030330271271	GAM_Gaussian	5		2022-01-28T08:45:00Z	vpd
0.0517668655240133	Thin_plate_spline	9		2022-01-28T08:45:00Z	vpd
0.0911126991686707	GAM_Penalized	9		2022-01-28T08:45:00Z	vpd
0.0844488868481081	Inverse_dist_weighting		4	2022-01-28T08:45:00Z	vpd
0.0964262152145451	Nearest_neighbor			2022-01-28T08:45:00Z	vpd
0.123954023177863	GAM_Duchon	5		2022-01-28T09:00:00Z	vpd
0.0914299737412713	GAM_Gaussian	5		2022-01-28T09:00:00Z	vpd
0.136495696397572	Thin_plate_spline	5		2022-01-28T09:00:00Z	vpd
0.133502979726187	GAM_Penalized	7		2022-01-28T09:00:00Z	vpd
0.130960697868282	Inverse_dist_weighting		3	2022-01-28T09:00:00Z	vpd
0.137292642137816	Nearest_neighbor			2022-01-28T09:00:00Z	vpd
0.111428484355198	GAM_Duchon	6		2022-01-28T09:15:00Z	vpd
0.118120284513483	GAM_Gaussian	5		2022-01-28T09:15:00Z	vpd
0.117332310722337	Thin_plate_spline	6		2022-01-28T09:15:00Z	vpd
0.112054283745825	GAM_Penalized	5		2022-01-28T09:15:00Z	vpd
